Pbr-3Re2-7_21280;Pyrophosphatase PpaX;Pbr-51MFCVI2_02395;Pyrophosphatase PpaX;Pbr-BS3663_13615;Pyrophosphatase PpaX;Pbr-L13-6-12_25445;Pyrophosphatase PpaX;Pbr-LBUM300_23030;Pyrophosphatase PpaX;Pbr-NFM421_22170;Pyrophosphatase PpaX;Pbr-PA1G7_25055;Pyrophosphatase PpaX;Pbr-PP1_210F_11450;Pyrophosphatase PpaX;Pbr-TM1A3_08120;Pyrophosphatase PpaX
Pbr-3Re2-7_21285;Ribosomal large subunit pseudouridine synthase C;Pbr-51MFCVI2_02390;Ribosomal large subunit pseudouridine synthase C;Pbr-BS3663_13620;Ribosomal large subunit pseudouridine synthase C;Pbr-L13-6-12_25440;Ribosomal large subunit pseudouridine synthase C;Pbr-LBUM300_23035;Ribosomal large subunit pseudouridine synthase C;Pbr-NFM421_22175;Ribosomal large subunit pseudouridine synthase C;Pbr-PA1G7_25060;Ribosomal large subunit pseudouridine synthase C;Pbr-PP1_210F_11445;Ribosomal large subunit pseudouridine synthase C;Pbr-TM1A3_08125;Ribosomal large subunit pseudouridine synthase C
Pbr-3Re2-7_21295;Ribonuclease E;Pbr-51MFCVI2_02380;Ribonuclease E;Pbr-BS3663_13630;Ribonuclease E;Pbr-L13-6-12_25430;Ribonuclease E;Pbr-LBUM300_23045;Ribonuclease E;Pbr-NFM421_22185;Ribonuclease E;;;Pbr-PP1_210F_11435;Ribonuclease E;Pbr-TM1A3_08135;Ribonuclease E
Pbr-3Re2-7_21300;Bifunctional protein GlmU;Pbr-51MFCVI2_02375;Bifunctional protein GlmU;Pbr-BS3663_13635;Bifunctional protein GlmU;Pbr-L13-6-12_25425;Bifunctional protein GlmU;Pbr-LBUM300_23050;Bifunctional protein GlmU;Pbr-NFM421_22190;Bifunctional protein GlmU;Pbr-PA1G7_25075;Bifunctional protein GlmU;Pbr-PP1_210F_11420;Bifunctional protein GlmU;Pbr-TM1A3_08140;Bifunctional protein GlmU
Pbr-3Re2-7_21305;putative xanthine dehydrogenase subunit A;Pbr-51MFCVI2_02370;putative xanthine dehydrogenase subunit A;Pbr-BS3663_13640;putative xanthine dehydrogenase subunit A;Pbr-L13-6-12_25420;putative xanthine dehydrogenase subunit A;Pbr-LBUM300_23055;putative xanthine dehydrogenase subunit A;Pbr-NFM421_22195;putative xanthine dehydrogenase subunit A;Pbr-PA1G7_25080;putative xanthine dehydrogenase subunit A;Pbr-PP1_210F_11415;putative xanthine dehydrogenase subunit A;Pbr-TM1A3_08145;putative xanthine dehydrogenase subunit A
Pbr-3Re2-7_21310;Isoquinoline 1-oxidoreductase subunit beta;Pbr-51MFCVI2_02365;Isoquinoline 1-oxidoreductase subunit beta;Pbr-BS3663_13645;Isoquinoline 1-oxidoreductase subunit beta;Pbr-L13-6-12_25410;Isoquinoline 1-oxidoreductase subunit beta;Pbr-LBUM300_23060;Isoquinoline 1-oxidoreductase subunit beta;Pbr-NFM421_22200;Isoquinoline 1-oxidoreductase subunit beta;Pbr-PA1G7_25085;Isoquinoline 1-oxidoreductase subunit beta;Pbr-PP1_210F_11410;Isoquinoline 1-oxidoreductase subunit beta;Pbr-TM1A3_08150;Isoquinoline 1-oxidoreductase subunit beta
Pbr-3Re2-7_21315;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-51MFCVI2_02360;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-BS3663_13650;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-L13-6-12_25405;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-LBUM300_23065;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-NFM421_22205;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-PA1G7_25090;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-PP1_210F_11405;Isoquinoline 1-oxidoreductase subunit alpha;Pbr-TM1A3_08155;Isoquinoline 1-oxidoreductase subunit alpha
Pbr-3Re2-7_21320;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-51MFCVI2_02355;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-BS3663_13655;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-L13-6-12_25400;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-LBUM300_23070;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-NFM421_22210;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-PA1G7_25095;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-PP1_210F_11400;UDP-N-acetylenolpyruvoylglucosamine reductase;Pbr-TM1A3_08160;UDP-N-acetylenolpyruvoylglucosamine reductase
Pbr-3Re2-7_21325;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-51MFCVI2_02350;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-BS3663_13660;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-L13-6-12_25395;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-LBUM300_23075;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-NFM421_22215;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-PA1G7_25100;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-PP1_210F_11395;Low molecular weight protein-tyrosine-phosphatase YfkJ;Pbr-TM1A3_08165;Low molecular weight protein-tyrosine-phosphatase YfkJ
Pbr-3Re2-7_21330;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-51MFCVI2_02345;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-BS3663_13665;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-L13-6-12_25390;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-LBUM300_23080;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-NFM421_22220;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-PA1G7_25105;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-PP1_210F_11390;3-deoxy-manno-octulosonate cytidylyltransferase;Pbr-TM1A3_08170;3-deoxy-manno-octulosonate cytidylyltransferase
Pbr-3Re2-7_21335;hypothetical protein;Pbr-51MFCVI2_02340;hypothetical protein;Pbr-BS3663_13670;hypothetical protein;Pbr-L13-6-12_25385;hypothetical protein;Pbr-LBUM300_23085;hypothetical protein;Pbr-NFM421_22225;hypothetical protein;Pbr-PA1G7_25110;hypothetical protein;Pbr-PP1_210F_11385;hypothetical protein;Pbr-TM1A3_08175;hypothetical protein
Pbr-3Re2-7_21340;Tetraacyldisaccharide 4-kinase;Pbr-51MFCVI2_02335;Tetraacyldisaccharide 4-kinase;Pbr-BS3663_13675;Tetraacyldisaccharide 4-kinase;Pbr-L13-6-12_25380;Tetraacyldisaccharide 4-kinase;Pbr-LBUM300_23090;Tetraacyldisaccharide 4-kinase;Pbr-NFM421_22230;Tetraacyldisaccharide 4-kinase;Pbr-PA1G7_25115;Tetraacyldisaccharide 4-kinase;Pbr-PP1_210F_11380;Tetraacyldisaccharide 4-kinase;Pbr-TM1A3_08180;Tetraacyldisaccharide 4-kinase
Pbr-3Re2-7_21345;biopolymer transport protein ExbD;Pbr-51MFCVI2_02330;biopolymer transport protein ExbD;Pbr-BS3663_13680;biopolymer transport protein ExbD;Pbr-L13-6-12_25375;biopolymer transport protein ExbD;Pbr-LBUM300_23095;biopolymer transport protein ExbD;Pbr-NFM421_22235;biopolymer transport protein ExbD;Pbr-PA1G7_25120;biopolymer transport protein ExbD;Pbr-PP1_210F_11375;biopolymer transport protein ExbD;Pbr-TM1A3_08185;biopolymer transport protein ExbD
Pbr-3Re2-7_21350;Biopolymer transport protein ExbB;Pbr-51MFCVI2_02325;Biopolymer transport protein ExbB;Pbr-BS3663_13685;Biopolymer transport protein ExbB;Pbr-L13-6-12_25370;Biopolymer transport protein ExbB;Pbr-LBUM300_23100;Biopolymer transport protein ExbB;Pbr-NFM421_22240;Biopolymer transport protein ExbB;Pbr-PA1G7_25125;Biopolymer transport protein ExbB;Pbr-PP1_210F_11370;Biopolymer transport protein ExbB;Pbr-TM1A3_08190;Biopolymer transport protein ExbB
Pbr-3Re2-7_21355;ComEC family competence protein;Pbr-51MFCVI2_02320;ComEC family competence protein;Pbr-BS3663_13690;ComEC family competence protein;Pbr-L13-6-12_25365;ComEC family competence protein;Pbr-LBUM300_23105;ComEC family competence protein;Pbr-NFM421_22245;ComEC family competence protein;Pbr-PA1G7_25130;ComEC family competence protein;Pbr-PP1_210F_11365;ComEC family competence protein;Pbr-TM1A3_08195;ComEC family competence protein
Pbr-3Re2-7_21360;hypothetical protein;Pbr-51MFCVI2_02315;hypothetical protein;Pbr-BS3663_13695;hypothetical protein;Pbr-L13-6-12_25360;hypothetical protein;Pbr-LBUM300_23110;hypothetical protein;Pbr-NFM421_22250;hypothetical protein;Pbr-PA1G7_25135;hypothetical protein;Pbr-PP1_210F_11360;hypothetical protein;Pbr-TM1A3_08200;hypothetical protein
Pbr-3Re2-7_21365;Inner membrane transport permease YadH;Pbr-51MFCVI2_02310;Inner membrane transport permease YadH;Pbr-BS3663_13700;Inner membrane transport permease YadH;Pbr-L13-6-12_25355;Inner membrane transport permease YadH;Pbr-LBUM300_23115;Inner membrane transport permease YadH;Pbr-NFM421_22255;Inner membrane transport permease YadH;Pbr-PA1G7_25140;Inner membrane transport permease YadH;Pbr-PP1_210F_11355;Inner membrane transport permease YadH;Pbr-TM1A3_08205;Inner membrane transport permease YadH
Pbr-3Re2-7_21370;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-51MFCVI2_02305;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-BS3663_13705;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-L13-6-12_25350;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-LBUM300_23120;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-NFM421_22260;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-PA1G7_25145;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-PP1_210F_11350;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA;Pbr-TM1A3_08210;Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
Pbr-3Re2-7_21375;Glutathione S-transferase GstB;Pbr-51MFCVI2_02300;Glutathione S-transferase GstB;Pbr-BS3663_13710;Glutathione S-transferase GstB;Pbr-L13-6-12_25345;Glutathione S-transferase GstB;Pbr-LBUM300_23125;Glutathione S-transferase GstB;Pbr-NFM421_22265;Glutathione S-transferase GstB;Pbr-PA1G7_25150;Glutathione S-transferase GstB;Pbr-PP1_210F_11345;Glutathione S-transferase GstB;Pbr-TM1A3_08215;Glutathione S-transferase GstB
Pbr-3Re2-7_21380;Transglutaminase-like superfamily protein;Pbr-51MFCVI2_02295;Transglutaminase-like superfamily protein;Pbr-BS3663_13715;Transglutaminase-like superfamily protein;Pbr-L13-6-12_25340;Transglutaminase-like superfamily protein;Pbr-LBUM300_23130;Transglutaminase-like superfamily protein;Pbr-NFM421_22270;Transglutaminase-like superfamily protein;Pbr-PA1G7_25155;Transglutaminase-like superfamily protein;Pbr-PP1_210F_11340;Transglutaminase-like superfamily protein;Pbr-TM1A3_08220;Transglutaminase-like superfamily protein
Pbr-3Re2-7_21385;Acyl-coenzyme A dehydrogenase;Pbr-51MFCVI2_02290;Acyl-coenzyme A dehydrogenase;Pbr-BS3663_13720;Acyl-coenzyme A dehydrogenase;Pbr-L13-6-12_25335;Acyl-coenzyme A dehydrogenase;Pbr-LBUM300_23135;Acyl-coenzyme A dehydrogenase;Pbr-NFM421_22275;Acyl-coenzyme A dehydrogenase;Pbr-PA1G7_25160;Acyl-coenzyme A dehydrogenase;Pbr-PP1_210F_11335;Acyl-coenzyme A dehydrogenase;Pbr-TM1A3_08225;Acyl-coenzyme A dehydrogenase
Pbr-3Re2-7_21390;hypothetical protein;Pbr-51MFCVI2_02285;hypothetical protein;Pbr-BS3663_13725;hypothetical protein;Pbr-L13-6-12_25330;hypothetical protein;Pbr-LBUM300_23140;hypothetical protein;Pbr-NFM421_22280;hypothetical protein;Pbr-PA1G7_25165;hypothetical protein;Pbr-PP1_210F_11330;hypothetical protein;Pbr-TM1A3_08230;hypothetical protein
Pbr-3Re2-7_21395;HTH-type transcriptional regulator DmlR;Pbr-51MFCVI2_02280;HTH-type transcriptional regulator DmlR;Pbr-BS3663_13730;HTH-type transcriptional regulator DmlR;Pbr-L13-6-12_25325;HTH-type transcriptional regulator DmlR;Pbr-LBUM300_23145;HTH-type transcriptional regulator DmlR;Pbr-NFM421_22285;HTH-type transcriptional regulator DmlR;Pbr-PA1G7_25170;HTH-type transcriptional regulator DmlR;Pbr-PP1_210F_11325;HTH-type transcriptional regulator DmlR;Pbr-TM1A3_08235;HTH-type transcriptional regulator DmlR
Pbr-3Re2-7_21400;alanyl-tRNA synthetase;Pbr-51MFCVI2_02275;alanyl-tRNA synthetase;Pbr-BS3663_13735;alanyl-tRNA synthetase;Pbr-L13-6-12_25320;alanyl-tRNA synthetase;Pbr-LBUM300_23150;alanyl-tRNA synthetase;Pbr-NFM421_22290;alanyl-tRNA synthetase;Pbr-PA1G7_25175;alanyl-tRNA synthetase;Pbr-PP1_210F_11320;alanyl-tRNA synthetase;Pbr-TM1A3_08240;alanyl-tRNA synthetase
Pbr-3Re2-7_21405;Type II secretion system protein D precursor;Pbr-51MFCVI2_02270;Type II secretion system protein D precursor;Pbr-BS3663_13740;Type II secretion system protein D precursor;Pbr-L13-6-12_25315;Type II secretion system protein D precursor;Pbr-LBUM300_23155;Type II secretion system protein D precursor;Pbr-NFM421_22295;Type II secretion system protein D precursor;Pbr-PA1G7_25180;Type II secretion system protein D precursor;Pbr-PP1_210F_11315;Type II secretion system protein D precursor;Pbr-TM1A3_08245;Type II secretion system protein D precursor
Pbr-3Re2-7_21410;hypothetical protein;Pbr-51MFCVI2_02265;hypothetical protein;Pbr-BS3663_13745;hypothetical protein;Pbr-L13-6-12_25310;hypothetical protein;Pbr-LBUM300_23160;hypothetical protein;Pbr-NFM421_22300;hypothetical protein;Pbr-PA1G7_25185;hypothetical protein;Pbr-PP1_210F_11310;hypothetical protein;Pbr-TM1A3_08250;hypothetical protein
Pbr-3Re2-7_21415;hypothetical protein;Pbr-51MFCVI2_02260;hypothetical protein;Pbr-BS3663_13750;hypothetical protein;Pbr-L13-6-12_25305;hypothetical protein;Pbr-LBUM300_23165;hypothetical protein;Pbr-NFM421_22305;hypothetical protein;Pbr-PA1G7_25190;hypothetical protein;Pbr-PP1_210F_11300;hypothetical protein;Pbr-TM1A3_08255;hypothetical protein
Pbr-3Re2-7_21420;Bacterial type II secretion system protein F domain protein;Pbr-51MFCVI2_02255;Bacterial type II secretion system protein F domain protein;Pbr-BS3663_13755;Bacterial type II secretion system protein F domain protein;Pbr-L13-6-12_25300;Bacterial type II secretion system protein F domain protein;Pbr-LBUM300_23170;Bacterial type II secretion system protein F domain protein;Pbr-NFM421_22315;Bacterial type II secretion system protein F domain protein;Pbr-PA1G7_25195;Bacterial type II secretion system protein F domain protein;Pbr-PP1_210F_11295;Bacterial type II secretion system protein F domain protein;Pbr-TM1A3_08260;Bacterial type II secretion system protein F domain protein
Pbr-3Re2-7_21425;Bacterial type II secretion system protein F domain protein;Pbr-51MFCVI2_02250;Bacterial type II secretion system protein F domain protein;Pbr-BS3663_13760;Bacterial type II secretion system protein F domain protein;Pbr-L13-6-12_25295;Bacterial type II secretion system protein F domain protein;Pbr-LBUM300_23175;Bacterial type II secretion system protein F domain protein;Pbr-NFM421_22320;Bacterial type II secretion system protein F domain protein;Pbr-PA1G7_25200;Bacterial type II secretion system protein F domain protein;Pbr-PP1_210F_11290;Bacterial type II secretion system protein F domain protein;Pbr-TM1A3_08265;Bacterial type II secretion system protein F domain protein
Pbr-3Re2-7_21430;Putative conjugal transfer protein;Pbr-51MFCVI2_02245;Putative conjugal transfer protein;Pbr-BS3663_13765;Putative conjugal transfer protein;Pbr-L13-6-12_25290;Putative conjugal transfer protein;Pbr-LBUM300_23180;Putative conjugal transfer protein;Pbr-NFM421_22325;Putative conjugal transfer protein;Pbr-PA1G7_25205;Putative conjugal transfer protein;Pbr-PP1_210F_11285;Putative conjugal transfer protein;Pbr-TM1A3_08270;Putative conjugal transfer protein
Pbr-3Re2-7_21435;Septum site-determining protein MinD;Pbr-51MFCVI2_02240;Septum site-determining protein MinD;Pbr-BS3663_13770;Septum site-determining protein MinD;Pbr-L13-6-12_25285;Septum site-determining protein MinD;Pbr-LBUM300_23185;Septum site-determining protein MinD;Pbr-NFM421_22330;Septum site-determining protein MinD;Pbr-PA1G7_25210;Septum site-determining protein MinD;Pbr-PP1_210F_11280;Septum site-determining protein MinD;Pbr-TM1A3_08275;Septum site-determining protein MinD
Pbr-3Re2-7_21440;TadE-like protein;Pbr-51MFCVI2_02235;TadE-like protein;Pbr-BS3663_13775;TadE-like protein;Pbr-L13-6-12_25280;TadE-like protein;Pbr-LBUM300_23190;TadE-like protein;Pbr-NFM421_22335;TadE-like protein;Pbr-PA1G7_25215;TadE-like protein;Pbr-PP1_210F_11275;TadE-like protein;Pbr-TM1A3_08280;TadE-like protein
Pbr-3Re2-7_21445;TadE-like protein;Pbr-51MFCVI2_02230;TadE-like protein;Pbr-BS3663_13780;TadE-like protein;Pbr-L13-6-12_25275;TadE-like protein;Pbr-LBUM300_23195;TadE-like protein;Pbr-NFM421_22340;TadE-like protein;Pbr-PA1G7_25220;TadE-like protein;Pbr-PP1_210F_11270;TadE-like protein;Pbr-TM1A3_08285;TadE-like protein
Pbr-3Re2-7_21450;hypothetical protein;Pbr-51MFCVI2_02225;hypothetical protein;Pbr-BS3663_13785;hypothetical protein;Pbr-L13-6-12_25270;hypothetical protein;Pbr-LBUM300_23200;hypothetical protein;Pbr-NFM421_22345;hypothetical protein;Pbr-PA1G7_25225;hypothetical protein;Pbr-PP1_210F_11265;hypothetical protein;Pbr-TM1A3_08290;hypothetical protein
Pbr-3Re2-7_21455;SAF domain protein;Pbr-51MFCVI2_02220;SAF domain protein;Pbr-BS3663_13790;SAF domain protein;Pbr-L13-6-12_25265;SAF domain protein;Pbr-LBUM300_23205;SAF domain protein;Pbr-NFM421_22350;SAF domain protein;Pbr-PA1G7_25230;SAF domain protein;Pbr-PP1_210F_11260;SAF domain protein;Pbr-TM1A3_08295;SAF domain protein
Pbr-3Re2-7_21460;hypothetical protein;Pbr-51MFCVI2_02215;hypothetical protein;Pbr-BS3663_13795;hypothetical protein;Pbr-L13-6-12_25260;hypothetical protein;Pbr-LBUM300_23210;hypothetical protein;Pbr-NFM421_22355;hypothetical protein;Pbr-PA1G7_25235;hypothetical protein;Pbr-PP1_210F_11255;hypothetical protein;Pbr-TM1A3_08300;hypothetical protein
Pbr-3Re2-7_21465;Type IV leader peptidase family protein;Pbr-51MFCVI2_02210;Type IV leader peptidase family protein;Pbr-BS3663_13800;Type IV leader peptidase family protein;Pbr-L13-6-12_25255;Type IV leader peptidase family protein;Pbr-LBUM300_23215;Type IV leader peptidase family protein;Pbr-NFM421_22360;Type IV leader peptidase family protein;Pbr-PA1G7_25240;Type IV leader peptidase family protein;Pbr-PP1_210F_11250;Type IV leader peptidase family protein;Pbr-TM1A3_08305;Type IV leader peptidase family protein
Pbr-3Re2-7_21470;Flp/Fap pilin component;Pbr-51MFCVI2_02205;Flp/Fap pilin component;Pbr-BS3663_13805;Flp/Fap pilin component;Pbr-L13-6-12_25250;Flp/Fap pilin component;Pbr-LBUM300_23220;Flp/Fap pilin component;Pbr-NFM421_22365;Flp/Fap pilin component;Pbr-PA1G7_25245;Flp/Fap pilin component;Pbr-PP1_210F_11245;Flp/Fap pilin component;;
Pbr-3Re2-7_21475;Flp/Fap pilin component;Pbr-51MFCVI2_02200;Flp/Fap pilin component;Pbr-BS3663_13810;Flp/Fap pilin component;Pbr-L13-6-12_25245;Flp/Fap pilin component;Pbr-LBUM300_23225;Flp/Fap pilin component;Pbr-NFM421_22370;Flp/Fap pilin component;Pbr-PA1G7_25250;Flp/Fap pilin component;Pbr-PP1_210F_11240;Flp/Fap pilin component;Pbr-TM1A3_08315;Flp/Fap pilin component
Pbr-3Re2-7_21480;HTH-type transcriptional activator Btr;Pbr-51MFCVI2_02195;HTH-type transcriptional activator Btr;Pbr-BS3663_13815;HTH-type transcriptional activator Btr;Pbr-L13-6-12_25240;HTH-type transcriptional activator Btr;Pbr-LBUM300_23230;HTH-type transcriptional activator Btr;Pbr-NFM421_22375;HTH-type transcriptional activator Btr;Pbr-PA1G7_25255;HTH-type transcriptional activator Btr;Pbr-PP1_210F_11235;HTH-type transcriptional activator Btr;Pbr-TM1A3_08320;HTH-type transcriptional activator Btr
Pbr-3Re2-7_21485;HTH-type transcriptional regulator LrpC;Pbr-51MFCVI2_02190;HTH-type transcriptional regulator LrpC;Pbr-BS3663_13820;HTH-type transcriptional regulator LrpC;Pbr-L13-6-12_25235;HTH-type transcriptional regulator LrpC;Pbr-LBUM300_23235;HTH-type transcriptional regulator LrpC;Pbr-NFM421_22380;HTH-type transcriptional regulator LrpC;Pbr-PA1G7_25260;HTH-type transcriptional regulator LrpC;Pbr-PP1_210F_11230;HTH-type transcriptional regulator LrpC;Pbr-TM1A3_08325;HTH-type transcriptional regulator LrpC
Pbr-3Re2-7_21490;hypothetical protein;Pbr-51MFCVI2_02185;hypothetical protein;Pbr-BS3663_13825;hypothetical protein;Pbr-L13-6-12_25230;hypothetical protein;Pbr-LBUM300_23240;hypothetical protein;Pbr-NFM421_22385;hypothetical protein;Pbr-PA1G7_25265;hypothetical protein;Pbr-PP1_210F_11225;hypothetical protein;Pbr-TM1A3_08330;hypothetical protein
Pbr-3Re2-7_21495;Pyruvate formate-lyase 1-activating enzyme;Pbr-51MFCVI2_02180;Pyruvate formate-lyase 1-activating enzyme;Pbr-BS3663_13830;Pyruvate formate-lyase 1-activating enzyme;Pbr-L13-6-12_25225;Pyruvate formate-lyase 1-activating enzyme;Pbr-LBUM300_23245;Pyruvate formate-lyase 1-activating enzyme;Pbr-NFM421_22390;Pyruvate formate-lyase 1-activating enzyme;Pbr-PA1G7_25270;Pyruvate formate-lyase 1-activating enzyme;Pbr-PP1_210F_11220;Pyruvate formate-lyase 1-activating enzyme;Pbr-TM1A3_08335;Pyruvate formate-lyase 1-activating enzyme
Pbr-3Re2-7_21500;Cystathionine gamma-lyase;Pbr-51MFCVI2_02175;Cystathionine gamma-lyase;Pbr-BS3663_13835;Cystathionine gamma-lyase;Pbr-L13-6-12_25220;Cystathionine gamma-lyase;Pbr-LBUM300_23250;Cystathionine gamma-lyase;Pbr-NFM421_22395;Cystathionine gamma-lyase;Pbr-PA1G7_25275;Cystathionine gamma-lyase;Pbr-PP1_210F_11215;Cystathionine gamma-lyase;Pbr-TM1A3_08340;Cystathionine gamma-lyase
Pbr-3Re2-7_21505;2-aminoadipate transaminase;Pbr-51MFCVI2_02170;2-aminoadipate transaminase;Pbr-BS3663_13840;2-aminoadipate transaminase;Pbr-L13-6-12_25215;2-aminoadipate transaminase;Pbr-LBUM300_23255;2-aminoadipate transaminase;Pbr-NFM421_22400;2-aminoadipate transaminase;Pbr-PA1G7_25280;2-aminoadipate transaminase;Pbr-PP1_210F_11210;2-aminoadipate transaminase;Pbr-TM1A3_08345;2-aminoadipate transaminase
Pbr-3Re2-7_21510;leucine export protein LeuE;Pbr-51MFCVI2_02165;leucine export protein LeuE;Pbr-BS3663_13845;leucine export protein LeuE;Pbr-L13-6-12_25210;leucine export protein LeuE;Pbr-LBUM300_23260;leucine export protein LeuE;Pbr-NFM421_22405;leucine export protein LeuE;Pbr-PA1G7_25285;leucine export protein LeuE;Pbr-PP1_210F_11205;leucine export protein LeuE;Pbr-TM1A3_08350;leucine export protein LeuE
Pbr-3Re2-7_21535;hypothetical protein;Pbr-51MFCVI2_02140;hypothetical protein;Pbr-BS3663_13870;hypothetical protein;Pbr-L13-6-12_25185;hypothetical protein;Pbr-LBUM300_23285;hypothetical protein;Pbr-NFM421_22430;hypothetical protein;Pbr-PA1G7_25310;hypothetical protein;Pbr-PP1_210F_11180;hypothetical protein;Pbr-TM1A3_08375;hypothetical protein
